14	122	1.20711
14	123	0.0958586
14	125	0.963575
15	13	1.09709
15	20	0.98547
15	23	0.983722
15	28	1.04229
15	34	1.09834
15	35	1.04002
15	40	0.981622
15	43	1.04172
15	51	2.17017
15	72	1.04674
15	81	1.04037
15	83	0.941256
15	92	0.999945
15	93	0.999032
15	102	1.09799
15	124	1.04099
16	4	1.05934
16	5	1.05372
16	8	1.00701
16	9	1.01577
16	30	1.05592
16	47	1.00126
16	48	0.00146023
16	57	0.997652
16	58	0.967637
16	85	0.969119
16	95	0.998547
16	97	1.05711
16	107	1.05761
16	117	1.04842
16	123	1.04204
16	124	0.0253078
17	7	1.06425
17	26	1.06113
17	36	0.955972
17	37	1.00022
17	49	0.954419
17	56	0.977841
17	64	1.01506
17	71	1.81973
17	75	1.06939
17	78	0.964268
17	96	0.962459
17	108	1.01379
17	112	1.07499
17	113	0.967117
17	127	1.06698
17	128	1.0765
18	4	1.0396
18	5	1.03399
18	6	1.02815
18	8	0.987272
18	31	0.935826
18	47	0.981529
18	51	0.97786
18	52	0.994936
18	56	1.04032
18	57	0.977917
18	62	1.30891
18	65	0.977109
18	79	0.993848
18	97	1.03737
18	107	1.03788
18	116	0.934929
19	2	1.03914
19	7	1.03976
19	17	1.04086
19	21	0.938367
19	24	1.04605
19	26	1.03664
19	49	0.92993
19	54	1.04345
19	61	0.998454
19	68	0.91696
19	75	1.04491
19	87	1.03279
19	94	0.986145
19	108	0.989301
19	120	0.987016
19	125	0.931568
20	6	0.496113
20	13	1.07035
20	15	1.01415
20	28	1.01554
20	34	1.0716
20	39	1.01451
20	43	1.01498
20	45	1.01523
20	46	0.973488
20	72	1.02
20	92	0.9732
20	100	1.01517
20	109	0.922149
20	111	1.07071
20	118	0.958113
20	122	1.01258
21	2	1.01379
21	11	1.00501
21	14	1.02773
21	19	0.959398
21	26	1.01128
21	54	1.01809
21	75	1.01955
21	78	0.914424
21	80	1.18047
21	88	0.972894
21	91	0.90097
21	98	0.959174
21	108	0.963946
21	113	0.917273
21	120	0.961661
21	127	1.01714
22	1	0.963117
22	12	1.00406
22	27	0.99776
22	29	1.04475
22	62	1.003
22	63	1.004
22	67	0.940436
22	68	1.05379
22	74	1.05896
22	77	1.05743
22	81	1.0056
22	90	0.953188
22	107	0.301998
22	111	1.0616
22	119	1.05526
22	121	1.00158
23	13	1.07436
23	28	1.01956
23	40	0.958891
23	43	1.01899
23	45	1.01924
23	48	1.0143
23	66	0.974096
23	93	0.976302
23	100	1.01918
23	102	1.07526
23	103	1.74466
23	110	0.932294
23	114	1.02754
23	115	0.968121
23	118	0.962127
23	124	1.01826
24	6	0.192848
24	11	1.05885
24	17	1.06935
24	21	0.966853
24	25	1.61035
24	26	1.06512
24	37	1.00422
24	41	1.00615
24	54	1.07194
24	78	0.968265
24	88	1.02673
24	91	0.954812
24	94	1.01463
24	99	1.06004
24	113	0.971115
24	120	1.0155
25	10	1.03509
25	12	0.977504
25	27	0.971205
25	38	0.977316
25	50	0.980891
25	59	1.04597
25	60	1.0301
25	69	1.03036
25	74	1.03241
25	76	1.03468
25	77	1.03087
25	87	1.24628
25	90	0.926634
25	103	0.990142
25	106	0.928073
25	116	0.344729
26	7	1.06354
26	11	1.05414
26	14	1.07687
26	17	1.06464
26	21	0.962148
26	39	1.23061
26	41	1.00144
26	61	1.02224
26	75	1.06869
26	87	1.05657
26	91	0.950106
26	93	1.51449
26	94	1.00993
26	96	0.961751
26	125	0.955349
26	127	1.06627
27	1	0.931807
27	3	1.03293
27	10	1.03033
27	12	0.972748
27	22	1.02554
27	25	0.977308
27	50	0.976136
27	52	2.0517
27	59	1.04121
27	63	0.972691
27	68	1.02248
27	74	1.02765
27	80	0.502779
27	82	0.965675
27	111	1.0303
27	119	1.02395
28	13	1.10028
28	20	0.988658
28	30	0.452902
28	35	1.04321
28	42	1.0582
28	48	1.04021
28	55	1.04753
28	71	0.996895
28	80	1.00253
28	83	0.944444
28	92	1.00313
28	97	4.84107e-07
28	102	1.10118
28	114	1.05345
28	115	0.994039
28	122	1.04251
29	1	0.957069
29	2	0.534791
29	18	0.632138
29	22	1.0508
29	27	0.991711
29	50	1.0014
29	62	0.996954
29	68	1.04774
29	69	1.05087
29	74	1.05291
29	76	1.05519
29	81	0.999551
29	104	1.00423
29	105	1.05063
29	111	1.05556
29	119	1.04922
30	33	1.05273
30	49	1.59106
30	52	1.0202
30	57	1.00319
30	58	0.973171
30	59	1.13979
30	67	1.00987
30	70	1.0601
30	85	0.974653
30	86	0.953789
30	95	1.00408
30	97	1.06264
30	107	1.06315
30	116	0.960198
30	117	1.05395
30	126	1.06223
31	4	1.01469
31	8	0.96236
31	9	0.971119
31	18	0.956356
31	30	1.01128
31	51	0.952947
31	53	1.0099
31	56	1.01541
31	57	0.953005
31	70	1.00992
31	79	0.968935
31	85	0.924471
31	86	0.903608
31	97	1.01246
31	111	1.39203
31	123	0.997396
32	1	0.910494
32	3	1.01162
32	10	1.00902
32	35	1.67656
32	50	0.954822
32	59	1.0199
32	60	1.00403
32	62	0.950379
32	69	1.00429
32	76	1.00861
32	77	1.0048
32	84	0.956398
32	90	0.900565
32	104	0.957657
32	105	1.00405
32	111	1.00898
33	5	1.05489
33	6	1.04906
33	16	1.04603
33	47	1.00244
33	53	1.05572
33	65	0.998015
33	73	0.958524
33	79	1.01475
33	86	0.949426
33	88	0.959918
33	89	1.00889
33	95	0.999718
33	100	0.00176326
33	107	1.05878
33	123	1.04321
33	126	1.05786
34	13	1.11888
34	20	1.00726
34	23	1.00551
34	33	1.48101
34	39	1.06304
34	42	1.0768
34	44	1.05904
34	45	1.06376
34	55	1.06613
34	60	0.967766
34	71	1.01549
34	83	0.963043
34	92	1.02173
34	100	1.0637
34	109	0.97068
34	127	0.725695
35	13	1.09915
35	28	1.04434
35	34	1.1004
35	39	1.0433
35	40	0.983674
35	42	1.05706
35	44	1.03931
35	55	1.0464
35	66	0.998878
35	83	0.943309
35	100	1.04396
35	107	0.25582
35	109	0.950947
35	110	0.957076
35	112	0.365673
35	115	0.992904
36	2	1.01035
36	7	1.01097
36	9	1.60967
36	17	1.01207
36	21	0.90957
36	24	1.01725
36	54	1.01465
36	75	1.01611
36	78	0.910982
36	88	0.969452
36	94	0.957348
36	98	0.955732
36	108	0.960504
36	112	1.0217
36	120	0.958219
36	127	1.0137
37	7	1.03347
37	14	1.0468
37	17	1.03457
37	19	0.978459
37	34	0.0330295
37	41	0.971369
37	54	1.03716
37	64	0.984276
37	78	0.933485
37	84	1.49844
37	112	1.0442
37	113	0.936335
37	120	0.980722
37	125	0.925275
37	127	1.0362
37	128	1.04572
38	1	0.935515
38	10	1.03404
38	12	0.976456
38	59	1.04492
38	60	1.02905
38	63	0.976399
38	68	1.02618
38	69	1.02931
38	74	1.03136
38	76	1.03363
38	77	1.02982
38	101	0.978554
38	102	1.37344
38	104	0.982678
38	106	0.927025
38	114	0.781611
39	15	1.04356
39	22	0.791705
39	34	1.10101
39	40	0.984291
39	42	1.05768
39	44	1.03993
39	45	1.04464
39	48	1.0397
39	66	0.999495
39	76	0.722821
39	80	1.00201
39	109	0.951563
39	114	1.05294
39	115	0.993521
39	118	0.987526
39	122	1.04199
40	13	1.06816
40	26	0.442683
40	28	1.01336
40	34	1.06941
40	35	1.01109
40	39	1.01232
40	42	1.02608
40	43	1.01279
40	71	0.964775
40	83	0.912323
40	93	0.970099
40	102	1.06906
40	114	1.02133
40	118	0.955924
40	122	1.01039
40	124	1.01205
41	2	1.03611
41	7	1.03673
41	17	1.03783
41	24	1.04301
41	26	1.0336
41	36	0.928449
41	49	0.926896
41	61	0.99542
41	83	1.74829
41	87	1.02975
41	88	0.995214
41	96	0.934936
41	98	0.981494
41	112	1.04746
41	113	0.939594
41	128	1.04898
42	15	1.05044
42	20	0.995019
42	23	0.993271
42	35	1.04957
42	46	1.00978
42	48	1.04658
42	66	1.00637
42	71	1.00326
42	76	0.463362
42	80	1.00889
42	83	0.950805
42	98	1.12249
42	102	1.10754
42	109	0.958443
42	110	0.964572
42	118	0.994406
43	13	1.1
43	23	0.986625
43	39	1.04416
43	44	1.04016
43	46	1.00314
43	48	1.03993
43	55	1.04725
43	62	0.938447
43	74	1.03568
43	83	0.944159
43	92	1.00285
43	100	1.04481
43	102	1.10089
43	109	0.951797
43	115	0.993754
43	122	1.04222
44	14	1.03277
44	15	1.04156
44	20	0.986142
44	23	0.984394
44	34	1.09902
44	35	1.04069
44	39	1.04192
44	40	0.982293
44	42	1.05568
44	46	1.00091
44	72	1.04741
44	80	1.00002
44	83	0.941928
44	115	0.991523
44	120	1.00756
44	124	1.04166
45	13	1.10012
45	20	0.988499
45	34	1.10137
45	39	1.04428
45	44	1.04029
45	46	1.00326
45	48	1.04006
45	54	0.900333
45	66	0.999855
45	72	1.04977
45	83	0.944285
45	102	1.10102
45	109	0.951923
45	110	0.958053
45	114	1.0533
45	127	1.18109
46	20	0.968024
46	23	0.966276
46	28	1.02484
46	35	1.02257
46	40	0.964175
46	44	1.01981
46	66	0.97938
46	71	0.976262
46	80	0.981898
46	89	0.757438
46	92	0.982499
46	93	0.981586
46	110	0.937578
46	118	0.967411
46	122	1.02187
46	124	1.02354
47	5	1.02897
47	6	1.02314
47	8	0.982256
47	9	0.991016
47	16	1.0201
47	18	0.976253
47	33	1.02245
47	39	0.455204
47	40	1.14842
47	53	1.0298
47	57	0.972901
47	67	0.979588
47	85	0.944368
47	116	0.929913
47	123	1.01729
47	126	1.03194
48	13	1.09765
48	15	1.04145
48	23	0.984279
48	28	1.04285
48	34	1.0989
48	35	1.04058
48	42	1.05557
48	43	1.04228
48	64	1.97657
48	71	0.994265
48	72	1.0473
48	83	0.941813
48	94	0.876291
48	100	1.04247
48	109	0.949451
48	124	1.04154
49	11	1.00079
49	14	1.02352
49	17	1.01129
49	21	0.908794
49	24	1.01648
49	36	0.90191
49	37	0.946159
49	40	1.60896
49	41	0.948089
49	54	1.01388
49	61	0.968881
49	75	1.01533
49	87	1.00322
49	98	0.954955
49	112	1.02092
49	128	1.02244
50	3	1.04214
50	22	1.03474
50	27	0.975651
50	29	1.02264
50	32	0.929491
50	38	0.981762
50	62	0.980893
50	63	0.981892
50	81	0.98349
50	84	0.986912
50	90	0.931079
50	93	1.609
50	103	0.994588
50	105	1.03457
50	111	1.0395
50	121	0.979474
51	4	1.0365
51	6	1.02506
51	11	1.02658
51	30	1.03309
51	47	0.978432
51	53	1.03172
51	56	1.03723
51	57	0.97482
51	61	0.000961331
51	67	0.981507
51	73	0.93452
51	85	0.946287
51	89	0.984883
51	95	0.975715
51	107	1.03478
51	126	1.03386
52	6	1.03168
52	8	0.9908
52	16	1.02865
52	31	0.939354
52	33	1.03099
52	45	0.530572
52	47	0.985057
52	50	0.617083
52	57	0.981445
52	58	0.95143
52	65	0.980637
52	73	0.941146
52	85	0.952912
52	95	0.98234
52	107	1.04141
52	116	0.938457
53	16	1.0497
53	18	1.00585
53	19	0.775384
53	31	0.960409
53	33	1.05205
53	47	1.00611
53	51	1.00244
53	56	1.06491
53	57	1.0025
53	65	1.00169
53	67	1.00919
53	70	1.05941
53	85	0.973967
53	95	1.0034
53	110	2.25437
53	126	1.06154
54	2	1.06633
54	21	0.965553
54	24	1.07324
54	26	1.06382
54	29	0.779798
54	36	0.958669
54	41	1.00485
54	49	0.957116
54	64	1.01776
54	72	1.12048
54	78	0.966965
54	88	1.02543
54	98	1.01171
54	125	0.958754
54	127	1.06968
54	128	1.0792
55	16	1.37741
55	23	0.987937
55	34	1.10256
55	42	1.05923
55	46	1.00445
55	71	0.997923
55	80	1.00356
55	83	0.945471
55	92	1.00416
55	93	1.00325
55	94	1.22449
55	102	1.10221
55	115	0.995066
55	118	0.989072
55	122	1.04353
55	124	1.0452
56	9	1.02337
56	16	1.05246
56	30	1.06352
56	33	1.0548
56	45	0.590921
56	51	1.0052
56	52	1.02227
56	53	1.06215
56	57	1.00525
56	58	0.975238
56	65	1.00444
56	70	1.06217
56	73	0.964953
56	79	1.02118
56	86	0.955856
56	105	0.17422
57	4	1.03454
57	5	1.02893
57	8	0.982215
57	9	0.990975
57	22	1.16443
57	31	0.930769
57	42	0.463469
57	52	0.989879
57	56	1.03527
57	67	0.979548
57	89	0.982924
57	95	0.973755
57	107	1.03282
57	116	0.929872
57	117	1.02363
57	126	1.0319
58	5	1.01511
58	6	1.00928
58	8	0.968398
58	9	0.977157
58	18	0.962394
58	30	1.01731
58	47	0.962655
58	52	0.976061
58	65	0.958234
58	67	0.96573
58	73	0.918743
58	79	0.974973
58	85	0.930509
58	86	0.909646
58	123	1.00343
58	125	1.94107
59	1	0.970954
59	12	1.01189
59	25	1.01645
59	27	1.0056
59	29	1.05259
59	32	0.959436
59	34	3.06569e-06
59	35	0.900822
59	38	1.01171
59	60	1.06449
59	77	1.06526
59	82	1.00482
59	90	0.961025
59	101	1.01399
59	104	1.01812
59	106	0.962463
60	5	0.469287
60	25	1.00852
60	27	0.997661
60	38	1.00377
60	44	0.577735
60	50	1.00735
60	59	1.07242
60	62	1.0029
60	68	1.05369
60	69	1.05682
60	82	0.996886
60	84	1.00892
60	101	1.00606
60	103	1.0166
60	104	1.01018
60	111	1.06151
61	2	1.02854
61	14	1.04248
61	36	0.920877
61	49	0.919323
61	64	0.979962
61	73	2.3699
61	75	1.0343
61	78	0.929172
61	82	0.913779
61	87	1.02218
61	94	0.975538
61	96	0.927363
61	99	1.02095
61	113	0.932022
61	127	1.03189
61	128	1.0414
62	1	0.937727
62	10	1.03625
62	12	0.978668
62	22	1.03146
62	25	0.983228
62	29	1.01936
62	38	0.97848
62	50	0.982055
62	59	1.04713
62	68	1.0284
62	81	0.980209
62	82	0.971594
62	101	0.980766
62	102	0.952328
62	103	0.991306
62	104	0.98489
63	1	0.936093
63	3	1.03722
63	25	0.981594
63	32	0.924576
63	38	0.976847
63	59	1.0455
63	60	1.02963
63	68	1.02676
63	69	1.02989
63	75	0.90903
63	76	1.03421
63	81	0.978575
63	84	0.981997
63	105	1.02965
63	121	0.974559
63	126	1.06641
64	11	1.0314
64	19	0.985796
64	21	0.939411
64	24	1.04709
64	26	1.03768
64	41	0.978706
64	54	1.04449
64	55	0.43003
64	87	1.03383
64	88	0.999292
64	91	0.927369
64	98	0.985572
64	113	0.943672
64	124	0.7933
64	125	0.932612
64	128	1.05306
65	4	1.03466
65	5	1.02904
65	8	0.982326
65	13	0.163877
65	16	1.02017
65	51	0.972913
65	67	0.979658
65	70	1.02989
65	77	1.65413
65	79	0.988901
65	89	0.983034
65	97	1.03243
65	116	0.929983
65	117	1.02374
65	123	1.01736
65	126	1.03201
66	28	1.02461
66	40	0.963948
66	42	1.03734
66	43	1.02405
66	55	1.02667
66	71	0.976034
66	72	1.02907
66	80	0.98167
66	92	0.982271
66	93	0.981358
66	100	1.02424
66	109	0.93122
66	110	0.93735
66	114	1.03259
66	115	0.973177
66	126	0.888119
67	5	1.03579
67	8	0.989072
67	9	0.997832
67	18	0.983069
67	31	0.937626
67	33	1.02926
67	56	1.04212
67	58	0.949702
67	70	1.03663
67	73	0.939418
67	79	0.995648
67	89	0.989781
67	99	1.31439
67	116	0.936729
67	117	1.03048
67	126	1.03876
68	3	1.06247
68	10	1.05987
68	27	0.995989
68	29	1.04298
68	32	0.949829
68	38	1.0021
68	46	1.39597
68	69	1.05515
68	81	1.00383
68	84	1.00725
68	92	0.889288
68	101	1.00439
68	103	1.01493
68	105	1.05491
68	106	0.952856
68	119	1.05349
69	3	1.06401
69	12	1.00383
69	14	0.863683
69	16	1.79587
69	22	1.05661
69	32	0.951367
69	50	1.00721
69	63	1.00377
69	76	1.061
69	77	1.05719
69	81	1.00537
69	82	0.996752
69	90	0.952956
69	103	1.01646
69	111	1.06137
69	119	1.05503
70	4	1.06419
70	5	1.05858
70	8	1.01186
70	9	1.02062
70	11	0.328486
70	16	1.04971
70	18	1.00586
70	47	1.00612
70	69	0.540338
70	73	0.962208
70	86	0.953111
70	89	1.01257
70	95	1.0034
70	116	0.959519
70	123	1.0469
70	126	1.06155
71	7	0.00165434
71	15	1.02016
71	23	0.96299
71	28	1.02156
71	35	1.01929
71	39	1.02052
71	40	0.960889
71	43	1.02099
71	44	1.01653
71	45	1.02124
71	48	1.0163
71	70	1.37616
71	93	0.9783
71	114	1.02954
71	115	0.970119
71	124	1.02025
72	15	1.04631
72	27	0.646021
72	39	1.04667
72	40	0.987036
72	44	1.04267
72	48	1.04244
72	66	1.00224
72	71	0.999122
72	83	0.946671
72	100	1.04733
72	102	1.10341
72	110	0.960438
72	114	1.05568
72	118	0.990272
72	120	0.998587
72	122	1.04473
73	8	0.963255
73	9	0.972015
73	16	1.0011
73	18	0.957252
73	30	1.01217
73	33	1.00345
73	53	1.0108
73	56	1.01631
73	58	0.923885
73	65	0.953092
73	67	0.960588
73	70	1.01081
73	79	0.969831
73	86	0.904504
73	89	0.963964
73	100	0.812321
74	1	0.964175
74	10	1.0627
74	22	1.0579
74	25	1.00968
74	29	1.04581
74	32	0.952658
74	50	1.0085
74	53	0.09304
74	76	1.06229
74	77	1.05848
74	84	1.01008
74	85	1.71935
74	90	0.954246
74	103	1.01775
74	104	1.01134
74	105	1.05773
75	11	1.05828
75	14	1.081
75	21	0.966281
75	36	0.959398
75	37	1.00365
75	49	0.957844
75	61	1.02637
75	66	0.653689
75	78	0.967693
75	87	1.0607
75	96	0.965884
75	98	1.01244
75	104	1.56022
75	112	1.07841
75	113	0.970543
75	120	1.01493
76	3	1.06644
76	12	1.00625
76	29	1.04694
76	60	1.05884
76	63	1.00619
76	69	1.05911
76	74	1.06116
76	77	1.05962
76	84	1.01121
76	90	0.955382
76	95	0.763248
76	101	1.00835
76	104	1.01247
76	106	0.95682
76	117	1.25041
76	121	1.00378
77	1	0.963406
77	3	1.06453
77	5	0.619473
77	22	1.05714
77	27	0.998049
77	32	0.951889
77	59	1.07281
77	60	1.05694
77	62	1.00329
77	63	1.00429
77	74	1.05925
77	82	0.997274
77	89	0.208378
77	106	0.954916
77	119	1.05555
77	121	1.00187
78	7	1.01511
78	19	0.960104
78	21	0.913718
78	26	1.01199
78	49	0.905281
78	61	0.973805
78	64	0.96592
78	87	1.00814
78	88	0.973599
78	108	0.964652
78	112	1.02585
78	113	0.917979
78	121	1.94324
78	125	0.906919
78	127	1.01785
78	128	1.02736
79	5	1.03835
79	6	1.03252
79	15	0.000111829
79	18	0.985632
79	30	1.04055
79	31	0.94019
79	47	0.985893
79	51	0.982223
79	65	0.981472
79	70	1.0392
79	85	0.953748
79	86	0.932884
79	98	1.8168
79	116	0.939293
79	123	1.02667
79	126	1.04132
80	15	1.02583
80	28	1.02722
80	39	1.02619
80	42	1.03995
80	55	1.02928
80	66	0.981763
80	71	0.978645
80	72	1.03168
80	83	0.926193
80	92	0.984882
80	96	1.5168
80	100	1.02685
80	109	0.933831
80	110	0.93996
80	114	1.0352
80	124	1.02592
81	1	0.937226
81	12	0.978167
81	25	0.982727
81	38	0.977979
81	63	0.97811
81	68	1.0279
81	69	1.03103
81	74	1.03307
81	76	1.03534
81	77	1.03153
81	90	0.927297
81	101	0.980265
81	103	0.990805
81	111	1.03571
81	121	0.975692
81	123	1.05587
82	17	0.420471
82	22	1.02968
82	25	0.981455
82	50	0.980283
82	60	1.02949
82	74	1.0318
82	76	1.03407
82	77	1.03026
82	84	0.981858
82	101	0.978993
82	103	0.989534
82	104	0.983117
82	105	1.02951
82	106	0.927464
82	114	1.84824
82	119	1.0281
83	15	0.993563
83	20	0.938142
83	28	0.994959
83	42	1.00768
83	45	0.994643
83	48	0.989699
83	55	0.997014
83	56	1.45286
83	66	0.949497
83	80	0.952015
83	92	0.952617
83	100	0.994582
83	102	1.05066
83	114	1.00294
83	115	0.943523
83	124	0.993657
84	1	0.941939
84	25	0.98744
84	29	1.02357
84	38	0.982693
84	50	0.986268
84	59	1.05134
84	76	1.04006
84	79	1.38272
84	81	0.984422
84	82	0.975807
84	90	0.932011
84	103	0.995519
84	105	1.0355
84	106	0.933449
84	119	1.03409
84	121	0.980405
85	6	1.01002
85	31	0.917692
85	51	0.959726
85	52	0.976802
85	53	1.01668
85	58	0.929768
85	65	0.958975
85	73	0.919484
85	79	0.975714
85	86	0.910387
85	89	0.969847
85	95	0.960679
85	97	1.01924
85	108	1.4808
85	117	1.01055
85	123	1.00418
86	4	1.01104
86	10	0.788567
86	16	0.996555
86	30	1.00762
86	33	0.998898
86	47	0.952964
86	52	0.966371
86	56	1.01176
86	58	0.919337
86	70	1.00627
86	79	0.965282
86	85	0.920819
86	89	0.959415
86	97	1.00881
86	107	1.00931
86	123	0.993744
87	11	1.05222
87	24	1.06791
87	36	0.953339
87	54	1.06531
87	64	1.01242
87	65	1.3824
87	72	0.435466
87	75	1.06676
87	78	0.961635
87	94	1.008
87	96	0.959826
87	99	1.05341
87	112	1.07235
87	125	0.953424
87	127	1.06435
87	128	1.07387
88	11	1.03116
88	19	0.985554
88	21	0.939168
88	41	0.978464
88	64	0.99137
88	78	0.94058
88	81	1.10172
88	91	0.927126
88	96	0.938771
88	99	1.03236
88	108	0.990102
88	112	1.0513
88	115	1.14132
88	125	0.932369
88	127	1.0433
88	128	1.05281
89	5	1.03653
89	8	0.989811
89	9	0.998571
89	16	1.02766
89	18	0.983808
89	31	0.938365
89	33	1.03
89	47	0.984068
89	51	0.980399
89	52	0.997475
89	56	1.04286
89	57	0.980456
89	58	0.950441
89	85	0.951923
89	107	1.04042
89	113	2.23429
90	10	1.00981
90	12	0.952229
90	22	1.00502
90	25	0.956788
90	27	0.94593
90	29	0.992921
90	48	0.345176
90	59	1.02069
90	60	1.00482
90	74	1.00713
90	76	1.0094
90	82	0.945155
90	101	0.954327
90	103	0.964867
90	104	0.958451
90	105	1.00485
91	2	1.00777
91	14	1.02171
91	24	1.01467
91	26	1.00526
91	36	0.900107
91	37	0.944357
91	54	1.01207
91	64	0.959193
91	87	1.00141
91	88	0.966873
91	94	0.954769
91	96	0.906594
91	97	1.16957
91	99	1.00018
91	112	1.01912
91	127	1.01112
92	13	1.07775
92	20	0.966125
92	23	0.964377
92	35	1.02067
92	36	1.59137
92	40	0.962277
92	42	1.03567
92	45	1.02263
92	46	0.980888
92	48	1.01768
92	72	1.0274
92	77	0.718332
92	80	0.979999
92	93	0.979687
92	109	0.929549
92	110	0.935679
93	15	1.02368
93	39	1.02404
93	40	0.964408
93	46	0.983019
93	55	1.02713
93	71	0.976494
93	72	1.02953
93	75	0.0765754
93	80	0.98213
93	92	0.982731
93	100	1.0247
93	102	1.08078
93	109	0.93168
93	110	0.93781
93	114	1.03305
93	118	0.967643
94	2	1.03834
94	7	1.03896
94	8	1.09951
94	11	1.02956
94	14	1.05229
94	17	1.04006
94	19	0.983954
94	36	0.930684
94	37	0.974933
94	41	0.976863
94	61	0.997655
94	64	0.98977
94	91	0.925526
94	99	1.03076
94	113	0.941829
94	120	0.986216
95	4	1.0377
95	6	1.02625
95	8	0.985366
95	20	1.63331
95	33	1.02556
95	51	0.975954
95	53	1.03291
95	58	0.945996
95	65	0.975203
95	70	1.03293
95	73	0.935712
95	79	0.991942
95	85	0.947478
95	97	1.03547
95	116	0.933023
95	117	1.02678
96	2	1.01359
96	12	1.68324
96	17	1.01531
96	19	0.9592
96	24	1.0205
96	26	1.01108
96	37	0.950179
96	49	0.904377
96	61	0.972901
96	64	0.965016
96	78	0.914225
96	87	1.00724
96	88	0.972695
96	94	0.960591
96	108	0.963747
96	120	0.961462
97	4	1.06497
97	9	1.0214
97	31	0.961191
97	33	1.05283
97	47	1.00689
97	51	1.00322
97	52	1.0203
97	53	1.06018
97	56	1.06569
97	70	1.0602
97	73	0.962982
97	86	0.953885
97	103	1.2876
97	116	0.960294
97	117	1.05405
97	118	0.743641
98	2	1.03824
98	4	0.26072
